sm04210402510|more malo do umjereno valovito <sil> u velebitskom kanalu
sm04210402511|ujutro a poslijepodne i na otvorenom moru srednjeg i ju`nog jadrana ponegdje valovito
sm04210402512|temperatura bez ve^e promjene
sm04210602201|izvje{taj pomorskog meteorolo{kog centra split dr`avnoga hidrometeorolo{kog zavoda <sil> stanje <uzdah> polje povi{enog tlaka zraka nad jadranom ne mijenja se 
sm04210602202|vremenska prognoza za jadran za prvih dvanaest sati jugozapadni i zapadni do kraja dana <uzdah>
sm04210602203|more jedan do dva vidljivost deset do dvadeset kilometara <uzdah> na sjevernom i na dijelu srednjeg jadrana ponegdje ~etiri do deset zbog sumaglice
sm04210602204|<uzdah> prete`ito vedro ali poslije podne na sjevernom jadranu postoji mala mogu^nost za kratkotrajan pljusak
sm04210602205|i prognoza za slijede^ih dvanaest sati sun~ano te vrlo toplo ili vru^e <uzdah> mjestimice sumaglica <uzdah> slab do umjeren sjeverozapadni vjetar <uzdah> a uz obalu ujutro ponegdje burin 
sm04210602206|more malo na otvorenom ponegdje umjereno valovito <uzdah> i sutra poslije podne na sjevernom jadranu kratkotrajni pljuskovi
sm04210602207|okrenut ^e na sjeverozapadni vjetar ~etiri do dvanaest a tijekom no^i uz obalu ponegdje burin ~etiri do deset ~vorova <uzdah>
sm04210602301|<uzdah> izvje{taj pomorskog meteorolo{kog centra split dr`avnoga hidrometeorolo{kog zavoda <sil> stanje <uzdah> polje povi{enog tlaka zraka nad jadranom ne mijenja se 
sm04210602302|<uzdah> vremenska prognoza za jadran za prvih dvanaest sati jugozapadni i zapadni do kraja dana okrenut ^e na sjeverozapadni vjetar ~etiri do dvanaest
sm04210602303|a tijekom no^i uz obalu ponegdje burin ~etiri do deset ~vorova <uzdah> more jedan do dva vidljivost deset do dvadeset <uzdah>
sm04210602304|na sjevernom i na dijelu srednjeg jadrana ponegdje ~etiri do deset kilometara zbog sumaglice
sm04210602305|i prognoza za slijede^ih dvanaest sati sun~ano te vrlo toplo ili vru^e <uzdah> mjestimice sumaglica <udarac> slab do umjeren sjeverozapadni vjetar a uz obalu ujutro ponegdje burin 
sm04210602306|<uzdah> more malo na otvorenom ponegdje umjereno valovito <uzdah> i sutra poslije podne na sjevernom jadranu kratkotrajni pljuskovi
sm04210602307|<uzdah> prete`ito vedro ali poslije podne na sjevernom jadranu postoji mala mogu^nost za kratkotrajan pljusak
sm04211202401|vremenska prognoza za sutra <papir> ja~a naoblaka koja ^e ve^ prijepodne zahvatiti sjeverni jadran i zapadne predjele unutra{njosti
sm04211202402|na sjevernom i srednjem jadranu te u gorskom kotaru ponegdje mo`e pasti ki{a <sil> <uzdah> u no^i i ujutro u kopnenim predjelima mjestimice magla ili sumaglica 
sm04211202403|<uzdah> vjetar uglavnom slab zapadni i jugozapadni <uzdah> najni`a jutarnja temperatura od minus dva do plus tri <uzdah>
sm04211202404|na jadranu od pet do deset najvi{a dnevna od tri do osam na jadranu od osam do trinaest stupnjeva
sm04211202405|izgledi vremena do sredine tjedna <uzdah> u ponedjeljak promjenjivo i razmjerno toplo 
sm04211202406|u utorak i srijedu uglavnom obla~no na jadranu s ki{om s a u unutra{njosti u po~etku s ki{om <uzdah> zatim a uz zahla}enje sa susnje`icom i snijegom <uzdah> vjetar uglavnom slab 
sm04211202407|do kraja dana pro{irit ^e se na cijelu zemlju
sm04230502401|izvje{taj pomorskog meteorolo{kog centra split dr`avnoga hidrometeorolo{kog zavoda po~inje upozorenjem
sm04230502402|udari juga mjestimice trideset do ~etrdeset ~vorova <sil> stanje <uzdah> dolina s frontalnim sustavom premje{ta sa zapada prema jadranu
sm04230502403|<uzdah> vremenska prognoza za jadran za prvih dvanaest sati
sm04230502404|i prognoza za slijede^ih dvanaest sati promjenljivo ili prete`ito obla~no s ki{om pljuskovima i grmljavinom <uzdah> te malo svje`ije
sm04230502405|<uzdah> umjereno do jako jugo tijekom dana ^e postupno slabjeti
sm04230502406|jugo petnaest do dvadeset pet ~vorova more dva do tri na otvorenome tri do ~etiri <uzdah> vidljivost deset do dvadeset kilometara <uzdah>
sm04230502407|promjenljivo ili prete`ito obla~no <uzdah> na sjevernom jadranu mjestimice ki{a pljuskovi i grmljavina 
sm04230502408|najprije na sjevernom jadranu <uzdah> a nave~er uz obalu okrenuti na slabu <sil> samo ponegdje umjerenu buru 
sm04230502409|more umjereno valovito i valovito krajem dana u smirivanju
sm04231202201|<uzdah> prete`ito obla~no povremeno s ki{om osobito poslijepodne i nave~er <uzdah> a sun~anih razdoblja bit ^e uglavnom uz zapadnu obalu istre
sm04231202301|prete`ito obla~no povremeno s ki{om osobito poslijepodne i nave~er <uzdah> a sun~anih razdoblja bit ^e uglavnom uz zapadnu obalu istre
sm04241202401|<uzdah> nad jadranom se zadr`ava se polje malo povi{enog tlaka zraka <uzdah> a plitka ali prostrana ciklona formira se nad srednjom italijom
sm04241202402|na sjevernom jadranu u po~etku ponegdje smanjena na oko jedan do ~etiri kilometra zbog sumaglice ili magle <uzdah> ali ^e se pobolj{ati
sm04241204401|<uzdah> predsjednik biskupske konferencije srbije i crne gore i beogradski nadbiskup stanislav ho~evar
sm04241204402|<uzdah> ~estitao je vjernicima bo`i^ porukom da iskrenim pokajanjem treba o~istiti pro{lost
sm04241204403|i stvarati novu budu^nost <uzdah> u tra`enju svega onoga {to je bo`ja volja <uzdah> i {to je savr{eno
sm04241204404|glavni srbijanski grad ve^ je nekoliko dana oki^en <uzdah> ali jo{ nema pravog blagdanskog ozra~ja <uzdah>
sm04241204405|niti potro{a~ke groznice <sil> uobi~ajene za <uzdah> prednovogodi{nje dane
sm04241204406|vjernicima koji bo`i^ slave prema gregorijanskom kalendaru dvadeset i petoga prosinca <uzdah>
sm04241204407|blagdan je ~estitao ministar za ljudska i manjinska prava srbije i crne gore <uzdah> rasim jaji^ <uzdah>
sm04241204408|porukom da taj veliki kr{^anski blagdan simbol mira <uzdah> razumijevanja i tolerancije <uzdah>
sm04241204409|bude proslavljen u duhovnom i sveop^em miru <uzdah> me}u vjernicima prijateljima i susjedima <uzdah>
sm04241204410|bez obzira na vjersku i nacionalnu pripadnost
sm04241204411|uo~i ponovljenih predsjedni~kih izbora u ukrajini ne prestaju rasprave o tajanstvenoj bolesti oporbenoga kandidata viktora ju{~enka
sm04241204412|najnoviju izjavu u tome dala je sada i tajna slu`ba <uzdah> ona opovrgava bilo kakvu umije{anost u trovanje dioksinom
sm04241204413|naime sumnju poti~e ~injenica <uzdah> da je ju{~enko <uzdah>  po~etkom rujna bio na sve~anoj ve~eri
sm04241204414|{to su je organizirali ~elnici esbeua <uzdah> a prema tvrdnjama
sm04241204415|austrijskoga lije~nika on je oralno otrovan dioksinom <uzdah>
sm04241204416|u italiji pak su blagdani u znaku {tednje
sm04241204417|njezini ^e gra}ani po posljednjim procjenama potro{iti devet posto manje novca nego lani
sm04241204418|no brojka je ipak vrtoglava <uzdah> rije~ je o dvadeset i osama milijardi eura
sm04241204419|mo`da je razlog manjem tro{enju i veliki val poskupljenja najavljen za po~etak slijede^e godine <uzdah>
sm04241204420|od cijena autocesta do  struje i plina
sm04241204421|u mnogim tvrtkama <sil> poslovodstva prijete otkazima <sil> bez posla ^e mo`da ostati <uzdah> oko {ezdeset tisu^a zaposlenih
sm04241204422|<uzdah> a za ovaj blagdan prosje~no je svaka obitelj potro{ila oko ~etiristo osamdeset eura
sm04241204423|i uglavnom ga proslavlja u krugu najbli`ih <uzdah> u vezi s tim postoji i poznata uzre~ica
sm04241204424|bo`i^ sa svojima <sil> a ostale blagdane s kime god ho^e{
sm04241204425|suda~ko vije^e `upanijskoga suda u splitu o zahtjevu ministrice pravosu}a za razrje{enjem predsjednice op^inskoga suda u supetru ivane domi^ <uzdah>
sm04241204426|nakon {to je protiv nje podignuta kaznena prijava za zlouporabu polo`aja i ovlasti <uzdah>
sm04241204427|odlu~ivat ^e na sjednici sazvanoj za slijede^i utorak
sm04241204428|sjednica je sazvana nakon {to je i povjerenstvo vrhovnoga suda <uzdah>
sm04241204429|koje je na zahtjev sutkinje domi^ ponovilo uvid u rad uprave supetarskog suda <uzdah>
sm04241204430|potvrdilo nalaze prvotne inspekcije ministarstva pravosu}a
sm04241204431|i splitskoga `upanijskoga suda o nepravilnostima u radu uprave supetarskog suda
sm04241204432|odluka suda~kog vije^a nije obvezuju^a u dono{enju kona~ne odluke
sm04241204433|u me}uvremenu je i predsjednik suda dr`avnom sudbenom vije^u uputio zahtjev da se pokrene stegovni postupak protiv sutkinje domi^
sm04241204434|radi razrje{enja suda~ke du`nosti <uzdah> kako bih se protiv nje mogao provesti i kazneni postupak
sm04241204435|izvje{taj pomorskoga meteorolo{koga centra split dr`avnoga hidrometeorolo{koga zavoda od devetnaest sati po~inje upozorenjem
sm04241204436|sutra mjestimice udari juga trideset do ~etrdeset ~vorova <sil> stanje
sm04241204437|jadranu se sa sjeverozapada pribli`ava dolina s frontalnim poreme^ajem
sm04241204438|vremenska prognoza za jadran za prvih dvanaest sati
sm04241204439|jugo ~etiri do dvanaest u postupnom ja~anju na dvanaest do dvadeset ~etiri ~vora
sm04241204440|more jedan do dva u postupnom ja~anju na tri do ~etiri <sil> vidljivost deset do dvadeset kilometara <uzdah>
sm04241204441|umjereno do prete`ito obla~no <uzdah> a na sjevernome jadranu mjestimice ki{a uglavnom u drugom dijelu no^i
sm04241204442|i prognoza za sljede^ih dvanaest sati <sil> prete`ito obla~no mjestimice ki{a na sjevernome
sm04241204443|a od sredine dana i na preostalom dijelu jadrana <sil> umjereno do jako <sil> sutra potkraj dan na ju`nom i srednjem jadranu
sm04241204444|mjestimice vrlo jako jugo <uzdah> more umjereno valovito i valovito
sm04250502301|izvje{taj pomorskoga meteorolo{kog centra split dr`avnoga hidrometeorolo{kog zavoda <sil> stanje <uzdah> iznad jadrana zadr`ava se plitko depresijsko polje 
sm04250502302|<uzdah> vremenska prognoza za jadran za prvih dvanaest sati <sil> jugozapadni vjetar i jugo
sm04250502303|ponegdje u po~etku zapadnjak od ~etiri do dvanaest ~vorova more dva do tri <uzdah> u smirivanju na jedan do dva
sm04250502304|promjenljivo obla~no a ponegdje uglavnom uz obalu ju`nog jadrana <uzdah> ponegdje mogu^a ki{a ili pljuskovi
sm04250502305|i prognoza za slijede^ih dvanaest sati slab jugozapadni vjetar i jugo more malo valovito
sm04250502306|promjenljivo obla~no a ponegdje uglavnom uz obalu sjevernog jadrana mogu^a ki{a ili pljuskovi <uzdah> temperatura bez ve^e promjene
sm04250502307|<uzdah> vidljivost deset do dvadeset kilometara  ponegdje oko ~etiri kilometara zbog sumaglice
sm04251202301|vremenska prognoza za sutra <sil> djelomice sun~ano <uzdah> vi{e oblaka u dalmaciji gdje mjestimice mo`e pasti i malo ki{e
sm04251202302|ujutro u unutra{njosti ponegdje magla ili sumaglica <uzdah> vjetar uglavnom slab na jadranu u no^i i ujutro mjestimice umjerena bura <uzdah> a potkraj dana jugo 
sm04251202303|najni`a jutarnja temperatura izme}u minus sedam i minus dva <sil> na jadranu <uzdah> od plus tri do osam <uzdah> a najvi{a dnevna od minus tri do dva 
sm04251202304|na jadranu izme}u <uzdah> devet i ~etrnaest stupnjeva <sil> vrijeme do kraja tjedna <sil> u petak djelomice sun~ano 
sm04251202305|u subotu i nedjelju ve^inom obla~no i osjetno toplije povremeno s ki{om <uzdah> zapuhat ^e mjestimice umjeren jugozapadnjak
sm04251202306|na jadranu u subotu umjereno i jako jugo a u nedjelju na sjevernom dijelu bura
sm04260502101|vremenska prognoza za poslijepodne
sm04260502102|u dalmaciji i isto~noj slavoniji uglavnom sun~ano <papir> i u ostalim se predjelima o~ekuje djelomice kidanja naoblake <uzdah> ali jo{ ponegdje mo`e biti kratkotrajne ki{e ili pljuskova
sm04260502103|vjetar prete`ito slab <uzdah> najvi{a dnevna temperatura od devetnaest i dvadeset i ~etiri <uzdah> a u dalmaciji i slavoniji do dvadeset i sedam stupnjeva 
sm04260502301|vremenska prognoza za sutra
sm04260502302|u unutra{njosti djelomice a na jadranu prete`ito sun~ano samo ^e ponegdje biti kratkotrajnih pljuskova i grmljavine i to ponajprije u gorskim i isto~nim krajevima
sm04260502303|<uzdah> vjetar slab a na jadranu ^e poslijepodne zapuhati umjereno jugo i jugozapadnjak
sm04260502304|<uzdah> najni`a jutarnja temperatura od deset do petnaest <uzdah> na jadranu od {esnaest do dvadeset <uzdah> najvi{a dnevna od dvadeset dva do dvadeset sedam stupnjeva
sm04260502305|<uzdah> a nave~er u istri te na kvarneru
sm04261204101|ne{to manje od dvije tisu^e ljudi poginulo je u jutro{njim jakim potresima u ju`noj aziji
sm04261204102|a nakon njih slijedili su cunamiji <sil> veliki plimni valovi <uzdah>
sm04261204103|pa su poplavljena obalna podru~ja u {rilanki indiji i indoneziji
sm04261204104|agencije javljaju da broj `rtava stalno raste prema vijestima franspresa u {rilanki je poginulo oko tisu^u ljudi
sm04261204105|prema slu`benim indijskim izvorima u obalnom podru~ju te zemlje u naletu plimnoga vala
sm04261204106|poginulo je petsto stanovnika <sil> <udarac> <sil> <uzdah> u tajlandu je stradalo vi{e od stotinu turista
sm04261204107|a ranjeno je vi{e od tisu^u sto ljudi <uzdah> javljaju franspres i rojter pozivaju^i se na slu`bene izvore
sm04261204108|u indonezijskoj pokrajini a~ehu <uzdah> poginulo je vi{e od sedamdeset ljudi
sm04261204109|potres jakosti osam i pol stupnjeva prema rihteru pogodio je i podru~je sjeverno od indonezijskog otoka sumatre <uzdah>
sm04261204110|a nakon toga slabije podrhtavalo tlo na podru~ju <uzdah> andamanu u indijskom oceanu
sm04261204111|potres se dogodio i ne{to ju`nije u arhipelagu nikobaru <uzdah> a jakost mu je bila pet cijelih sedam stupnjeva
sm04261204112|ukrajinci danas glasuju za predsjednika dr`ave u drugome ponovljenom krugu predsjedni~kih izbora
sm04261204113|u kojemu je u prednosti prozapadnja~ki usmjereni viktor ju{~enko <uzdah> ispred sada{njeg premijera viktora janukovi^a
sm04261204114|vi{e od trideset sedam milijuna bira~a treba izabrati nasljednika leonida ku~me <uzdah> na tim povijesnim izborima <uzdah>
sm04261204115|nakon {to je vrhovni sud proglasio nevaljanima rezultate drugog kruga odr`anog dvadeset i prvoga studenoga
sm04261204116|prema posljednjim ispitivanjima javnoga mi{ljenja <uzdah> ju{~enko vodi ispred janukovi^a s ~etrnaest posto glasova razlike
sm04261204117|on bi trebao dobiti najmanje pedeset i jedan posto a janukovi^ <sil> tek trideset sedam posto glasova bira~a <uzdah>
sm04261204118|<udarac> u uzbekistanu su po~eli izbori za zastupnike donjeg doma novoga dvodomnog parlamenta
sm04261204119|u utrci sudjeluje pet stranaka a o~ekuje se <uzdah> da ^e nova skup{tina biti isto tako neu~inkovita kao dosada{nji jednodomni parlament
sm04261204120|naime sve stranke prijavljene za izbore <uzdah> odane su autoritarnome re`imu predsjednika islama karimova
sm04261204121|on je na vlasti od sovjetskoga doba <uzdah> a stalno pobje}uje na izborima i referendumima koje zapad smatra krivotvorenima
sm04261204122|oporbenim strankama zabranjeno je sudjelovati na izborima a iz prosvjeda zbog takve odluke organizacija za europske sigurnosti i suradnju <uzdah>
sm04261204123|poslala je u uzbekistan samo nekoliko promatra~a <uzdah>
sm04261204124|izraelski premijer arijel {aron rekao je da ^e u~initi sve <uzdah> kako bi izbori za predsjednika palestinske samouprave
sm04261204125|devetoga sije~nja bili slobodni pravedni i uspje{ni
sm04261204126|to je izjavio iako njegova vlada tek treba prihvatiti mjere <uzdah>
sm04261204127|koje su u posljednjih nekoliko tjedana predlagali i izraelski i palestinski politi~ari <uzdah>
sm04261204128|a u vezi s organizacijom izbora na kojima se treba izabrati nasljednik jasera arafata
sm04261204129|ruski svemirski opskrbni brod bez posade spojio se jutros s me}unarodnom svemirskom postajom
sm04261204130|te astronautima dopremio hranu vodu i bo`i^ne darove <uzdah> progres empet <uzdah>
sm04261204131|bio je nakrcan s dvije i pol tone potrep{tina za amerikanca leroja ~iaoa <uzdah> i rusa salizana {aripova
sm04261204132|~iao i {aripov su u me}unarodnoj svemirskoj postaji od listopada
sm04261204133|a prije dva tjedna dobili su poruku <uzdah> neka smanje dnevni unos kalorija za deset posto <uzdah>
sm04261204134|jer su imali hrane za jo{ samo mjesec dana <uzdah>
sm04261204135|uravnote`ene prehrane <uzdah> ruski su du`nosnici optu`ili raniju posadu da je previ{e jela tijekom {esto mjese~ne misije
sm04261204136|iza njih ostao je manjak mesa i mlijeka <uzdah> a vi{ak sokova i slastica
sm04261204137|vremenska prognoza za poslijepodne <sil>  obla~no povremeno s ki{om <uzdah>
sm04261204138|najmanje ki{e u slavoniji a najvi{e na jadranu <sil> vjetar u kopnenom podru~ju slab do umjeren ju`ni i jugoisto~ni
sm04261204139|a du` obale jako do olujno jugo
sm04261204140|temperatura u unutra{njosti izme}u osam i trinaest na jadranu od jedanaest do {esnaest stupnjeva
sm04261204141|trinaest je sati i osam minuta hrvatski radio prvi program <uzdah>
sm04261204142|slu{ali ste vijesti tonska realizacija damir bolont <uzdah> spikeri gordana goj~eta i dubravko sidor
sm04261204143|a emisiju uredila senka mar{i^
sm04270302601|na jadranu prete`ito sun~ano <sil> u unutra{njosti djelomice sun~ano s promjenjivom naoblakom <sil> samo ponegdje malo ki{e ili snijega 
sm04270302602|vjetar povremeno umjeren sjeverni i sjeverozapadni <uzdah> a na jadranu umjerena do jaka bura <sil> <uzdah> temperatura od pet do deset stupnjeva na jadranu <uzdah> od jedanaest do petnaest 
sm04270402101|dana{nji izvje{taj o vodostaju rijeka
sm04270402102|dunav vukovar <uzdah> jedan osam dva sto osamdeset dva <sil> ilok dva dva ~etiri dvjesto dvadeset ~etiri 
sm04270402103|botovo
sm04270402104|drava botovo  ~etiri tri ~etrdeset tri 
sm04270402105|drava terezino polje minus dva nula nula minus dvjesto
sm04270402106|donji miholjac <sil> jedan nula deset 
sm04270402107|drava osijek <sil> jedan <sil> sava <sil> zagreb <sil> minus jedan pet osam minus sto pedeset osam 
sm04270402108|crnac <sil> ~etiri pet pet ~etiristo pedeset pet 
sm04270402109|jasenovac sedam nula osam sedamsto osam
sm04270402110|slavonski brod <sil> {est dva osam {esto dvadeset osam <sil> slavonski {amac <sil> ~etiri devet dva ~etiristo devedeset dva 
sm04270402111|kupa radenci jedan jedan jedan sto jedanaest
sm04270402112|karlovac <sil> jedan sedam osam sto sedamdeset i osam 
sm04270402113|una hrvatska kostajnica dva nula devet
sm04270402114|i neretva metkovi^ sedam osam sedamdeset osam
sm04270402201|izvje{taj pomorskog meteorolo{kog centra split dr`avnoga hidrometeorolo{kog zavoda po~inje upozorenjem
sm04270402202|na otvorenome moru srednjeg i ju`nog jadrana mjestimice udari juga
sm04270402203|a no^u sjeverozapadnog vjetra <uzdah> do trideset pet ~vorova <sil> mogu^i neverini  
sm04270402204|stanje
sm04270402205|dolina s hladnom frontom sa sjevernog jadrana premje{ta se na njegov ju`ni dio
sm04270402206|vremenska prognoza za jadran za prvih dvanaest sati
sm04270402207|na sjevernom jadranu bura od osam do {esnaest ~vorova <uzdah> drugdje jugo od dvanaest <sil> do dvadeset ~etiri 
sm04270402208|more dva do tri <sil> na otvorenome tri do ~etiri 
sm04270402209|vidljivost izme}u deset i dvadeset kilometara
sm04270402210|mjestimice smanjena na dva do ~etiri kilometra zbog ki{e
sm04270402211|na sjevernom dijelu
sm04270402212|djelomi~no razvedravanje a drugdje obla~no s ki{om pljuskovima i grmljavinom <sil> hladnije 
sm04270402213|i prognoza za slijede^ih dvanaest sati
sm04270402214|na sjevernom i dijelu srednjeg jadrana djelomi~no razvedravanje
sm04270402215|a drugdje obla~no s ki{om ili pljuskovima s grmljavinom
sm04270402216|na sjevernom jadranu <uzdah> i uz obalu srednjega 
sm04270402217|umjerena do poja~ana bura
sm04270402218|na otvorenom moru poja~an i jak sjeverozapadnjak <uzdah> u postupnom slabljenju 
sm04270402219|na ju`nom jadranu jugo i jugozapadnjak
sm04270402220|more umjereno valovito i valovito
sm04270402301|izvje{taj pomorskoga meteorolo{kog centra split dr`avnoga hidrometeorolo{kog zavoda po~inje upozorenjem
sm04270402302|na otvorenome moru srednjeg i ju`nog jadrana mjestimice udari juga
sm04270402303|a no^u sjeverozapadnog vjetra <sil> do trideset pet ~vorova <sil> mogu^i neverini 
sm04270402304|stanje
sm04270402305|dolina s hladnom frontom sa sjevernog jadrana premje{ta se na njegov ju`ni dio
sm04270402306|vremenska prognoza za jadran za prvih dvanaest sati
sm04270402307|na sjevernom jadranu <uzdah> bura od osam do {esnaest ~vorova <uzdah> drugdje jugo <sil> od dvanaest do dvadeset ~etiri ~vora 
sm04270402308|more dva do tri <uzdah> na sjevernome jadranu od tri do ~etiri 
sm04270402309|vidljivost izme}u deset i dvadeset kilometara mjestimice smanjena na dva do ~etiri kilometra zbog ki{e
sm04270402310|na sjevernom dijelu <greska> djelomi~no razvedravanje
sm04270402311|a drugdje obla~no s ki{om pljuskovima i grmljavinom <sil> hladnije
sm04270402312|i prognoza za slijede^ih dvanaest sati
sm04270402313|na sjevernom i dijelu srednjeg jadrana djelomi~no razvedravanje a drugdje obla~no s ki{om
sm04270402314|ili pljuskovima s grmljavinom
sm04270402315|na sjevernom jadranu i uz obalu srednjeg jadrana umjerena do poja~ana bura
sm04270402316|na otvorenom moru poja~an i jak sjeverozapadnjak
sm04270402317|u postupnom slabljenju na ju`nom jadranu jugo i jugozapadnjak
sm04270402318|more umjereno valovito <sil> i valovito 
sm04281202101|vremenska prognoza za poslijepodne <uzdah> obla~no i razmjerno toplo <uzdah> povremeno s ki{om osobito u gorskom kotaru i lici te na jadranu <uzdah> 
sm04281202102|gdje je mjestimice mogu^a i grmljavina <sil> vjetar u kopnenom podru~ju slab i umjeren ju`ni i jugoisto~ni <uzdah> a na jadranu jugo u slabljenju
sm04281202103|temperatura u kopnenom podru~ju od sedam do dvanaest stupnjeva <uzdah> a na jadranu od dvanaest do {esnaest
sm04291202101|vremenska prognoza za poslijepodne <uzdah> do kraja dana djelomice razvedravanje najkasnije u isto~noj slavoniji i zapadnom srijemu te posebice na ju`nom jadranu <uzdah> 
sm04291202102|gdje ^e mjestimice biti ki{e i grmljavine zapuhat ^e umjeren ju`ni i jugozapadni vjetar <uzdah>
sm04291202103|najvi{a temperatura izme}u {est i deset na jadranu od jedanaest do {esnaest stupnjeva
sm04300104101|trinaest je sati
sm04300104102|od vijesti izdvajamo
sm04300104103|na brdu kod kranja sastanak predsjednika vlada zemalja kvadri
sm04300104104|laterale
sm04300104105|~ileanski predsjednik rikardo lagos eskobar na bra~u
sm04300104106|hrvatski sabor raspravlja o izmjenama obiteljskog zakona
sm04300104107|u zagrebu savjetovanje hrvatska kako dalje
sm04300104108|zadanosti i mogu^nosti
sm04300104109|pti~ja gripa {iri se azijom
sm04300104110|vrijeme poslijepodne uglavnom sun~ano na ju`nom jadranu umjerena naoblaka
sm04300104111|koriste^i sve prednosti koje nam mo`e donijeti ~lanstvo u euroatlanskim integracijama
sm04300104112|i {to br`e privesti kraju proces tranzicije
sm04300104113|rekao je predsjednik republike stjepan mesi^ pozdravljaju^i sudionike savjetovanja
sm04300104114|hrvatska kako dalje zadanosti i mogu^nosti
sm04300104115|u proteklih dvanaest godina hrvatska je stabilizirala
sm04300104116|osnove dr`avne strukture
sm04300104117|najve^im dijelom prebrodila materijalne posljedice rata
sm04300104118|te u~vrstila temelje demokracije
sm04300104119|dodao je mesi^
sm04300104120|koji je i pokrovitelj prvog savjetovanja
sm04300104121|koje je organizirao centar za demokraciju i pravo
sm04300104122|miko tripalo
sm04300104123|publicist josip {entija
sm04300104124|istaknuo je prisje^aju^i se
sm04300104125|djela mike tripala
sm04300104126|kako je ono utjelovilo op^e iskustvo nara{taja druge polovice dvadesetog stolje^a
sm04300104127|vlado puljiz predsjednik znanstvenog savjeta centra za demokraciju i pravo miko tripalo
sm04300104128|ocijenio je da je prvi put u na{oj zemlji postignut konsenzus o tome {to se `eli
sm04300104129|no da jo{ nije utvr}eno kako se to `eli posti^i
sm04300104130|nezavisni sindikat zaposlenih u rije~koj luci danas je konferencijom za novinstvo obilje`io {est godina
sm04300104131|od kad su predali predstavku ustavnome sudu
sm04300104132|na koju do danas nisu dobili nikakav odgovor
sm04300104133|budu^i da je ustavni sud u me}uvremenu donosio rje{enja o pitanjima koja su mu upu^ena puno kasnije
sm04300104134|predstavnici lu~kog sindikata sumnjaju u pristranost i politi~ki pritisak
sm04300104135|naime sindikat je tra`io mi{ljenje o ustavnosti i zakonitosti odluke o osnutku
sm04300104136|lu~ke uprave rijeka
sm04300104137|~ime je vrijednost poduze^a luka smanjena
sm04300104138|a mali dioni~ari o{te^eni
sm04300104139|budu^i da je sada poduze^e luka rijeka u gubicima
sm04300104140|predstavnici nezavisnog sindikata zaposlenika u rije~koj luci
sm04300104141|upozoravaju na mogu^i scenarij
sm04300104142|rasprodaje poduze^a i ubrzanih sudskih procesa
sm04300104143|koji ^e novim vlasnicima donijeti znatnu imovinsku korist
sm04300104144|u eksploziji streljiva na jugu afganistana poginula su sedmorica ameri~kih vojnika
sm04300104145|jedan je nestao a trojica su ranjena
sm04300104146|pojedinosti o eksploziji zapovjedni{tvo ameri~ke vojske nije objavilo
sm04300104147|turska je policija privela novog osumnji~enika za kojega se vjeruje da je utjecajan ~lan tamo{nje alkaide
sm04300104148|u sklopu istrage o samoubila~kim napadima u istambulu u studenome
sm04300104149|u kojima su poginule {ezdesetdvije osobe a ozlije}eno vi{e stotina
sm04300104150|baki igit na popisu je {est ljudi
sm04300104151|za kojima se traga
sm04300104152|nakon napada automobilima bombama
sm04300104153|~ije su mete bile dvije sinagoge jedna banka te zgrada britanskoga konzulata u istambulu
sm04300104154|vlasti u hong kongu zatvorile su sve prostore
sm04300104155|na kojima su izlo`ene ptice kako bi za{titili posjetitelje od mogu^e zaraze pti~jom gripom
sm04300104156|mjere su dio plana
sm04300104157|kojemu je svrha iskorijeniti tu bolest koja je zahvatila desetak azijskih zemalja
sm04300104158|i od koje je do sada umrlo deset ljudi
sm04300104159|u hong kongu je od pti~je gripe umrlo {est osoba
sm04300104160|nakon upozorenja stru~njaka koji strahuju da bolest prenose
sm04300104161|nepripitomljene ptice i ptice selice hong kong je zatvorilo i pristup prirodnom rezervatu
sm04300104162|u kojemu svake godine prezimi oko pedeset tisu^a ptica
sm04300104163|u italiji ponovno {trajkovi
sm04300104164|u svim gradovima danas {trajkaju taksisti
sm04300104165|zaustavljeni su autobusi i tramvaji te podzemna i nadzemna gradska `eljeznica
sm04300104166|zaposleni u gradskom prometu prekinuli su rad
sm04300104167|jer nisu zadovoljni sporazumom koji su potpisale sindikalne konferencije
sm04300104168|pa tra`e da im se mjese~na pla^a pove^a
sm04300104169|za sto {est eura umjesto dogovorenih osamdeset jedan
sm04300104170|vremenska prognoza za poslijepodne
sm04300104171|sun~ano u unutra{njosti jo{ ponegdje magla a na ju`nom jadranu umjerena naoblaka
sm04300104172|vjetar ve^inom slab u dalmaciji umjerena i vrlo jaka bura
sm04300104173|temperatura od minus tri do plus tri na jadranu izme}u {est i jedanaest stupnjeva
sm04300104174|trinaest je sati i jedanaest minuta
sm04300104175|hrvatski radio prvi program
sm04300104176|zavr{ene su vijesti
sm04300104177|tonska realizacija tomislav {krgulja
sm04300104178|spikeri maja crnobori tretinjak i dubravko sidor
sm04300104179|emisiju uredila
sm04300104180|ivanka ~opor
sm04300104201|hrvatski radio
sm04300104202|dnevne novosti
sm04300104203|urednica je branka jeli^
sm04300104204|zbog prometne nesre^e u mjestu blagaju zatvorena je dr`avna cesta od karlovca prema slunju
sm04300104205|u nesre^i je sudjelovalo vi{e vozila
sm04300104206|te je nekoliko ljudi ozlije}eno
sm04300104207|institucionalna kriza u srbiji se nastavlja
